"Id","MSSubClass","LotShape","LandContour","LandSlope","BldgType","HouseStyle","OverallQual","OverallCond","LotFrontage","LotArea","GarageArea","GrLivArea","TotalBsmtSF","SalePrice","Target","Irregular_OHE","Moderately Irregular_OHE","Regular_OHE","Slightly irregular_OHE","Near Flat_OHE","Banked_OHE","Depression_OHE","Hillside_OHE","Gentle slope_OHE","Moderate Slope_OHE","Severe Slope_OHE","Ordinal_OverallQual","Ordinal_OverallCond","MeanEncoding_MSSubClass","MeanEncoding_BldgType","MeanEncoding_HouseStyle","MeanNorm_LotFrontage","MeanNorm_LotArea","MeanNorm_GarageArea","MeanNorm_GrLivArea","MeanNorm_TotalBsmtSF","MeanNorm_SalePrice","Std_LotFrontage","Std_LotArea","Std_GarageArea","Std_GrLivArea","Std_TotalBsmtSF","Std_SalePrice"
821,"2-STORY 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Average",72,7226,595,1640,798,183000,1,0,0,0,1,1,0,0,0,1,0,0,7,5,0.5117056856187291,0.48688524590163934,0.49887640449438203,0.006678224767032796,-0.015381654547625705,0.08605067913518943,0.02346200101165466,-0.042459812120260954,0.002886826981792878,0.08854157387757687,-0.32970050434352877,0.5707067350965707,0.23699514824622098,-0.5913524126346943,0.026167404527191244
822,"1-STORY 1946 & NEWER ALL STYLES","Regular","Banked - Quick and significant rise from street grade to building","Moderate Slope","Two-family Conversion; originally built as one-family dwelling","One story","Below Average","Below Average",60,6000,576,936,936,93000,1,0,0,1,0,0,1,0,0,0,1,0,3,3,0.4906716417910448,0.5161290322580645,0.4889807162534435,-0.03441766564392611,-0.021112099288096386,0.07265152539753077,-0.10916799145255031,-0.019873887406676664,-0.12209581431802659,-0.4563180173792521,-0.452530627409681,0.48184064642035657,-1.1027313614549494,-0.276790467962539,-1.1067274154242537
823,"2-STORY 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Average",70.04995836802665,12394,433,1733,847,225000,0,0,0,0,1,1,0,0,0,1,0,0,7,5,0.5117056856187291,0.48688524590163934,0.49887640449438203,7.786769706960002e-16,0.008774086413836353,-0.028194736943795047,0.040982724447977195,-0.0344401721857274,0.0612120595883753,1.0323893988713526e-14,0.1880695413382614,-0.18699359993220244,0.41397606501072215,-0.4796601279322623,0.5548516538378655
824,"1-1/2 STORY FINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Above Average","Good",60,9900,240,1489,778,139500,0,0,0,1,0,1,0,0,0,1,0,0,6,7,0.5,0.48688524590163934,0.525974025974026,-0.03441766564392611,-0.0028831152034017224,-0.16430193017369632,-0.0049856252129120305,-0.045733134542519545,-0.0575214496464532,-0.4563180173792521,-0.061798588292230984,-1.0896859743800618,-0.050360963919797115,-0.63694110026834,-0.5213984251160072
825,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Very Good","Average",81,11216,776,1489,1489,232600,0,0,0,1,0,1,0,0,0,1,0,0,8,5,0.4906716417910448,0.48688524590163934,0.4889807162534435,0.03750014257525197,0.003267998400561913,0.2136952489518326,-0.0049856252129120305,0.07063347756877342,0.07176614929813784,0.4971862673201986,0.07004842798432394,1.417273158801558,-0.050360963919797115,0.9837367451077647,0.6505183275226543
826,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Very Excellent","Average",114,14803,1220,2084,2078,385000,1,0,0,1,0,1,0,0,0,1,0,0,10,5,0.4906716417910448,0.48688524590163934,0.4889807162534435,0.15051384120538897,0.02003398965999775,0.5268123152423826,0.1071093258044203,0.16703282290428897,0.28340342189916545,1.9955501432764784,0.42942171627004017,3.493933336287825,1.0819362992509365,2.3263235959186304,2.568886889307101
827,"1-1/2 STORY - UNFINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level unfinished","Average","Above Average",50,6130,0,784,784,109500,0,0,0,1,0,1,0,0,0,1,0,0,5,6,0.3333333333333333,0.48688524590163934,0.2857142857142857,-0.06866424098639186,-0.02050446648527323,-0.33355439843885853,-0.13780401255277638,-0.04475113781584197,-0.09918233007972635,-0.9103676767599429,-0.439506226105766,-2.2122049892375033,-1.3919904942313384,-0.6232644939782463,-0.8990300317664888
828,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Good","Average",65,8529,527,1434,1454,189000,1,0,0,0,1,1,0,0,0,1,0,0,7,5,0.4906716417910448,0.48688524590163934,0.4889807162534435,-0.01729437797269323,-0.009291304223944386,0.038095813126726816,-0.015347343374178044,0.06490516332982088,0.01121900306844751,-0.2292931876889067,-0.19915592819736533,0.2526596808869622,-0.15502709749020105,0.9039565417488846,0.10169372585728757
829,"2-STORY 1946 & NEWER","Moderately Irregular","Depression","Severe Slope","Single-family Detached","Two story","Average","Average",70.04995836802665,28698,538,2126,1013,185000,0,0,1,0,0,0,0,1,0,0,0,1,5,5,0.5117056856187291,0.48688524590163934,0.49887640449438203,7.786769706960002e-16,0.08498058808482657,0.04585321792221342,0.11502191058211435,-0.007271596080981082,0.0056642190106777545,1.0323893988713526e-14,1.8215298402538782,0.30410846906792827,1.1618631648865176,-0.10127402057300303,0.05134284497055669
830,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Good","Average",24,2544,480,1223,600,147400,0,0,0,1,0,1,0,0,0,1,0,0,7,5,0.5555555555555556,0.5116279069767442,0.49887640449438203,-0.15770533687680283,-0.03726578364622581,0.004950538091465885,-0.05509866213830766,-0.07486570410062102,-0.04655075113235793,-2.090896791149739,-0.7987793266891444,0.032833040477379886,-0.556564446278478,-1.0426804202077868,-0.42195543536471364
831,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Average",80,11900,458,1392,1392,166000,1,0,0,0,1,1,0,0,0,1,0,0,6,5,0.4906716417910448,0.48688524590163934,0.4889807162534435,0.034075485041005396,0.006465081763108362,-0.010564271499507316,-0.02325992815187209,0.05475786382081924,-0.020721005263728578,0.4517813013821295,0.1385768163833844,-0.07006453588455226,-0.23495396312578223,0.762631610084583,-0.18782383924141502
832,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","Two story","Good","Average",30,3180,480,1200,600,151000,1,0,0,1,0,1,0,0,0,1,0,0,7,5,0.5555555555555556,0.5526315789473685,0.49887640449438203,-0.13715739167132338,-0.03429305701087561,0.004950538091465885,-0.05943174427847345,-0.07486570410062102,-0.04155144548036516,-1.8184669955213246,-0.7350599480022987,0.032833040477379886,-0.6003339203170105,-1.0426804202077868,-0.37663964256665583
833,"2-STORY 1946 & NEWER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Above Average",44,9548,613,1829,941,237000,0,0,0,0,1,1,0,0,0,1,0,0,7,6,0.5117056856187291,0.48688524590163934,0.49887640449438203,-0.08921218619187131,-0.004528397869507497,0.09874461425507661,0.05906863251127787,-0.019055556801112015,0.07787641176168456,-1.1827974723883574,-0.09706465951513929,0.6548956612108788,0.5966660436063363,-0.26539329605412754,0.7059042964980582
834,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Above Average","Above Average",100,10004,472,1516,1516,167000,0,0,0,1,0,1,0,0,0,1,0,0,6,6,0.4906716417910448,0.48688524590163934,0.4889807162534435,0.1025686357259369,-0.002397008961143198,-0.000691210850706188,0.0001010364298912849,0.07505246283882253,-0.01933230924928614,1.3598806201435112,-0.051379067249098985,-0.00458426001786817,0.0010205925602193655,1.0452814734131863,-0.1752361190197323
835,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Above Average",75,7875,456,1144,1144,139950,0,0,0,1,0,1,0,0,0,1,0,0,5,6,0.4906716417910448,0.48688524590163934,0.4889807162534435,0.01695219736977252,-0.012348164631993183,-0.011974708735050335,-0.06998185731539884,0.0141686657848127,-0.0568965364399541,0.22475647169178412,-0.2646786855262916,-0.07941886100836429,-0.7069030744977854,0.19733188342737631,-0.51573395101625
836,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Below Average","Good",60,9600,436,1067,1067,128000,1,0,0,1,0,1,0,0,0,1,0,0,3,7,0.4906716417910448,0.48688524590163934,0.4889807162534435,-0.03441766564392611,-0.004285344748378235,-0.02607908109048052,-0.08448826274117126,0.0015663744591171177,-0.07349145381254124,-0.4563180173792521,-0.0918548989935733,-0.17296211224648442,-0.853435661496351,0.021815436037840367,-0.6661572076653585
837,"1-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Above Average",90,8100,812,1559,1559,153500,0,0,0,1,0,1,0,0,0,1,0,0,5,6,0.4927536231884058,0.48688524590163934,0.4889807162534435,0.06832206038347115,-0.011296492473260799,0.23908311919160694,0.008202016083244714,0.08209010604667849,-0.03807970544425906,0.9058309607628203,-0.24213645250028484,1.5856510110301743,0.08285047880617154,1.1432971518255246,-0.34517034201244906
838,"2-STORY PUD - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse Inside Unit","Two story","Above Average","Average",21,1680,264,987,483,100000,0,0,0,1,0,1,0,0,0,1,0,0,6,5,0.5555555555555556,0.5116279069767442,0.49887640449438203,-0.16797930947954254,-0.04130420473575817,-0.1473766833471801,-0.09955985279392182,-0.09401464027083378,-0.11237494221692952,-2.227111688963946,-0.8853415015090103,-0.9774340728943176,-1.0056773103260295,-1.309374242864614,-1.0186133738724747
839,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Above Average",75,9525,352,1099,1099,144000,0,0,0,1,0,1,0,0,0,1,0,0,5,6,0.4906716417910448,0.48688524590163934,0.4889807162534435,0.01695219736977252,-0.0046359021346223635,-0.08531744498328729,-0.07845962672007104,0.006803690334730866,-0.05127231758146222,0.22475647169178412,-0.09936897666890887,-0.565843767446589,-0.7925390019644796,0.09475733625167349,-0.4647536841184349
840,"1-1/2 STORY FINISHED ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Average","Above Average",70,11767,240,1200,768,130500,1,0,0,1,0,1,0,0,0,1,0,0,5,6,0.5,0.48688524590163934,0.525974025974026,-0.00017109030146035523,0.0058434266648354416,-0.16430193017369632,-0.05943174427847345,-0.04736979575364884,-0.07001971377643515,-0.0022683579985612887,0.12525185197245597,-1.0896859743800618,-0.6003339203170105,-0.6597354440851628,-0.6346879071111516
841,"2-STORY 1945 & OLDER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Above Average","Very Good",70.04995836802665,12155,400,1482,672,140000,0,0,0,0,1,1,0,0,0,1,0,0,6,8,0.4,0.48688524590163934,0.49887640449438203,7.786769706960002e-16,0.007656976876338398,-0.05146695133025485,-0.0063043893425277055,-0.06308174338049008,-0.05682710163923198,1.0323893988713526e-14,0.16412468047952536,-0.3413399644751007,-0.06368210819239398,-0.8785611447266622,-0.5151045650051658
842,"2-STORY 1945 & OLDER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Average","Very Good",60,10440,686,1539,650,157500,0,0,0,1,0,1,0,0,0,1,0,0,5,8,0.4,0.48688524590163934,0.49887640449438203,-0.03441766564392611,-0.00035910202244399965,0.15022557335239678,0.004434118570057073,-0.06668239804497454,-0.032524921386489304,-0.4563180173792521,-0.007697229029814829,0.9963285282300173,0.04479006659875192,-0.9287087011236725,-0.29481946112571816
843,"SPLIT OR MULTI-LEVEL","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Split Level","Above Average","Good",82,9020,490,1165,1127,174900,0,0,0,1,0,1,0,0,0,1,0,0,6,7,0.4827586206896552,0.48688524590163934,0.4461538461538462,0.040924800109498546,-0.00699632186866616,0.012002724269180977,-0.06602556492655182,0.011386341725892896,-0.008361610735190875,0.5425912332582676,-0.14996376634950176,0.07960466609643996,-0.6669396416799949,0.15858149893877746,-0.0757931292684388
844,"DUPLEX - ALL STYLES AND AGES","Regular","Near Flat/Level","Gentle slope","Duplex","One story","Average","Below Average",80,8000,0,1800,1800,141000,0,0,0,1,0,1,0,0,0,1,0,0,5,3,0.4230769230769231,0.4230769230769231,0.4889807162534435,0.034075485041005396,-0.011763902321586302,-0.33355439843885853,0.053605181117155794,0.12153364123489453,-0.05543840562478954,0.4517813013821295,-0.2521552227340656,-2.2122049892375033,0.5414784459055779,1.6926408378109552,-0.502516844783483
845,"1-1/2 STORY FINISHED ALL AGES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Average","Very Good",100,12665,720,1416,876,153900,0,0,0,0,1,1,0,0,0,1,0,0,5,8,0.5,0.48688524590163934,0.525974025974026,0.1025686357259369,0.010040767102798468,0.17420300635662808,-0.01873845113604692,-0.029693854673452442,-0.037524227038482086,1.3598806201435112,0.21522040867180728,1.1553520553348215,-0.1892814684768787,-0.4135565308634761,-0.34013525392377597
846,"SPLIT FOYER","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Split Foyer","Average","Average",70.04995836802665,16647,611,1701,1390,171000,0,0,0,0,1,1,0,0,0,1,0,0,5,5,0.5,0.48688524590163934,0.4864864864864865,7.786769706960002e-16,0.028653027263120048,0.09733417701953359,0.034954088426876966,0.054430531578593386,-0.013777525191516385,1.0323893988713526e-14,0.6141678393809575,0.6455413360870668,0.3530794054788508,0.7580727413212184,-0.12488523813300141
847,"2-STORY 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two story","Good","Average",75,9317,425,1775,740,213000,1,0,0,1,0,1,0,0,0,1,0,0,7,5,0.5117056856187291,0.48688524590163934,0.49887640449438203,0.01695219736977252,-0.005608114619139412,-0.03383648588596712,0.04889530922567124,-0.05195244714481087,0.044547707415066036,0.22475647169178412,-0.12020801875517287,-0.2244109004274505,0.49390293064630336,-0.7235596067722668,0.4037990111776729
848,"1-STORY 1946 & NEWER ALL STYLES","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Above Average",36,15523,338,864,864,133500,0,0,0,0,1,1,0,0,0,1,0,0,5,6,0.4906716417910448,0.48688524590163934,0.4889807162534435,-0.11660944646584391,0.02339934056794138,-0.09519050563208842,-0.12273242250002582,-0.031657848126807595,-0.06585362573310784,-1.54603719989291,0.5015568619532617,-0.6313240433132731,-1.23974884540166,-0.4409097434436635,-0.5969247464461035
849,"1-1/2 STORY FINISHED ALL AGES","Moderately Irregular","Banked - Quick and significant rise from street grade to building","Gentle slope","Single-family Detached","One and one-half story: 2nd level finished","Above Average","Very Good",75,45600,360,2358,907,240000,1,0,1,0,0,0,1,0,0,1,0,0,6,8,0.5,0.48688524590163934,0.525974025974026,0.01695219736977252,0.16398220064880328,-0.07967569604111521,0.15872952173509097,-0.024620204918951623,0.08204249980501188,0.22475647169178412,3.514902385167504,-0.528426466951341,1.603363946492585,-0.34289406503132525,0.7436674571631063
850,"SPLIT OR MULTI-LEVEL","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Split Level","Above Average","Good",80,9600,512,1855,528,187000,1,0,0,1,0,1,0,0,0,1,0,0,6,7,0.4827586206896552,0.48688524590163934,0.4461538461538462,0.034075485041005396,-0.004285344748378235,0.027517533860154177,0.06396689927842181,-0.08664966482075195,0.008441611039562633,0.4517813013821295,-0.0918548989935733,0.1825022424583721,0.6461445794759818,-1.2067996956889113,0.07651828541392214
851,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Above Average","Average",36,4435,420,848,848,131500,1,0,0,1,0,1,0,0,0,1,0,0,6,5,0.5402298850574713,0.5526315789473685,0.4889807162534435,-0.11660944646584391,-0.028427063414390528,-0.037362578974824666,-0.12574674051057594,-0.03427650606461447,-0.06863101776199271,-1.54603719989291,-0.60932438156835,-0.24779671323698052,-1.2701971751675958,-0.47738069355058005,-0.6221001868894689
852,"1-STORY PUD (Planned Unit Development) - 1946 & NEWER","Regular","Near Flat/Level","Gentle slope","Townhouse End Unit","One story","Very Good","Average",70.04995836802665,3196,400,1456,1273,215000,0,0,0,1,0,1,0,0,0,1,0,0,8,5,0.5402298850574713,0.5526315789473685,0.4889807162534435,7.786769706960002e-16,-0.03421827143514353,-0.05146695133025485,-0.011202656109671638,0.03528159540838062,0.04732509944395091,1.0323893988713526e-14,-0.7334569447648938,-0.3413399644751007,-0.11316064406203948,0.4913789186643911,0.4289744516210383
853,"2-1/2 STORY ALL AGES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","Two and one-half story: 2nd level unfinished","Good","Average",53,7128,240,1646,918,164000,0,0,0,1,0,1,0,0,0,1,0,0,7,5,0.3125,0.48688524590163934,0.36363636363636365,-0.05839026838365213,-0.0158397161989847,-0.16430193017369632,0.024592370265610952,-0.022819877586709395,-0.023498397292613455,-0.7741527789457356,-0.3395188991726339,-1.0896859743800618,0.24841327190844684,-0.3178202868328201,-0.21299927968478047
854,"SPLIT OR MULTI-LEVEL","Slightly irregular","Near Flat/Level","Gentle slope","Single-family Detached","Split Level","Above Average","Above Average",70.04995836802665,12095,645,1445,1127,158000,1,0,0,0,1,1,0,0,0,1,0,0,6,6,0.4827586206896552,0.48688524590163934,0.4461538461538462,7.786769706960002e-16,0.0073765309673430954,0.1213116100237649,-0.013274999741924842,0.011386341725892896,-0.03183057337926808,1.0323893988713526e-14,0.1581134183392569,0.804564863191871,-0.13409387077612026,0.15858149893877746,-0.2885256010148768
855,"1-STORY 1946 & NEWER ALL STYLES","Regular","Near Flat/Level","Gentle slope","Single-family Detached","One story","Average","Below Average",102,17920,454,1779,1763,170000,0,0,0,1,0,1,0,0,0,1,0,0,5,3,0.4906716417910448,0.48688524590163934,0.4889807162534435,0.10941795079443005,0.03460315463230371,-0.013385145970593353,0.04964888872830877,0.11547799475371613,-0.015166221205958823,1.4506905520196494,0.7417067844569867,-0.0887731861321763,0.5015150130877872,1.6083017656887109,-0.13747295835468415
